CaseYear,ST_CASE,crashDate,LONGITUD,LATITUDE,COUNTYNAME,HARM_EVNAME,HARM_EV,DRUNK_DR,WEATHERNAME,EMS_flag,EMS_time,Hosp_flag,Hosp_time,totalvehicles,fatals,persons,peds
2017,540052,2017-04-11T15:11:00Z,-77.89327222,39.24536111,JEFFERSON (37),Rollover/Overturn,1,FALSE,Clear,Yes,15:36,Yes,15:43,1,2,3,0
2017,540053,2017-04-12T16:43:00Z,-81.70921944,37.40869444,MCDOWELL (47),Tree (Standing Only),42,FALSE,Clear,Yes,17:07,Yes,17:40,1,1,1,0
2017,540054,2017-04-13T17:55:00Z,-80.25326944,39.71136389,MONONGALIA (61),Guardrail Face,24,FALSE,Clear,Yes,18:10,Yes,18:41,1,1,1,0
2017,540055,2017-04-14T00:40:00Z,-81.83778333,38.24374444,LINCOLN (43),Tree (Standing Only),42,FALSE,Clear,Yes,01:03,Yes,01:55,1,1,2,0
2017,540056,2017-04-15T23:39:00Z,-80.06933611,38.25231944,POCAHONTAS (75),Tree (Standing Only),42,TRUE,Clear,Yes,23:54,Not Applicable/Notified,NA,1,1,1,0
2017,540057,2017-04-23T21:19:00Z,-81.81365278,38.9408,JACKSON (35),Rollover/Overturn,1,TRUE,Clear,Yes,21:29,Not Applicable/Notified,NA,1,1,1,0
2017,540058,2017-04-26T21:05:00Z,-81.0161,37.352,MERCER (55),Rollover/Overturn,1,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2017,540059,2017-04-28T22:05:00Z,-82.20533056,38.08708889,LINCOLN (43),Fire Hydrant,40,TRUE,Cloudy,Unknown time,NA,Unknown time,NA,1,1,2,0
2017,540060,2017-04-29T00:35:00Z,-81.93856667,37.57558889,MINGO (59),Fence,38,TRUE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2017,540061,2017-04-29T00:35:00Z,-81.86641944,37.72975833,LOGAN (45),Other Fixed Object,43,TRUE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2017,540062,2017-04-07T10:49:00Z,-82.52405,38.39464167,WAYNE (99),Concrete Traffic Barrier,25,FALSE,Rain,Yes,10:56,Yes,11:48,5,1,9,0
2017,540063,2017-04-10T08:22:00Z,-80.67998889,37.44668611,MONROE (63),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Unknown time,NA,2,1,3,0
2017,540064,2017-04-12T17:00:00Z,-81.87453333,37.72917778,LOGAN (45),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Unknown time,NA,2,1,3,0
2017,540065,2017-04-13T17:30:00Z,-81.08769167,37.49061111,MERCER (55),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,2,4,5,0
2017,540066,2017-04-14T19:40:00Z,-82.39210833,38.42222222,CABELL (11),Motor Vehicle In-Transport,12,FALSE,Cloudy,Unknown time,NA,Not Applicable/Notified,NA,2,1,2,0
2017,540068,2017-04-18T21:10:00Z,-79.80235,39.53719167,PRESTON (77),Motor Vehicle In-Transport,12,TRUE,Cloudy,Unknown time,NA,Unknown time,NA,2,1,3,0
2017,540069,2017-04-20T15:23:00Z,-81.83655556,38.390275,KANAWHA (39),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Unknown time,NA,2,1,3,0
2017,540070,2017-04-21T16:14:00Z,-81.82176389,37.475075,MCDOWELL (47),Motor Vehicle In-Transport,12,TRUE,Rain,Unknown time,NA,Unknown time,NA,2,1,5,0
2017,540071,2017-04-27T18:08:00Z,-80.72521944,40.05083611,OHIO (69),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Unknown time,NA,2,1,2,0
2017,540072,2017-04-29T23:26:00Z,-82.58225278,38.12983333,WAYNE (99),Motor Vehicle In-Transport,12,TRUE,Rain,Unknown time,NA,Unknown time,NA,2,1,2,0
2017,540073,2017-04-15T02:20:00Z,-80.53091667,40.39846389,BROOKE (9),Pedestrian,8,TRUE,Cloudy,Yes,02:30,Unknown time,NA,2,1,2,1
2017,540074,2017-05-01T15:28:00Z,-81.50417778,38.19543611,KANAWHA (39),Jackknife (harmful to this vehicle),51,FALSE,Rain,Unknown time,NA,Unknown time,NA,1,1,2,0
2017,540075,2017-05-05T11:48:00Z,-78.77398611,39.61805556,MINERAL (57),Motor Vehicle In-Transport,12,FALSE,Cloudy,Unknown time,NA,Unknown time,NA,2,1,2,0
2017,540076,2017-05-06T16:33:00Z,-81.76187778,38.45965278,PUTNAM (79),Embankment,35,FALSE,Cloudy,Unknown time,NA,Unknown time,NA,1,1,1,0
2017,540077,2017-05-07T10:49:00Z,-81.26003056,38.57143889,ROANE (87),Rollover/Overturn,1,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,2,2,0
2017,540078,2017-05-07T05:07:00Z,-81.16083333,37.92199722,FAYETTE (19),Embankment,35,FALSE,Rain,Yes,05:20,Not Applicable/Notified,NA,1,1,1,0
2017,540079,2017-05-02T21:15:00Z,-82.45902778,38.26696389,WAYNE (99),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,2,2,2,0
2017,540080,2017-05-08T17:23:00Z,-81.20979722,37.75487222,RALEIGH (81),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,3,2,4,0
2017,540081,2017-05-09T12:34:00Z,-82.45350833,38.35946389,WAYNE (99),Motor Vehicle In-Transport,12,FALSE,Rain,Unknown time,NA,Unknown time,NA,2,2,3,0
2017,540082,2017-05-09T10:05:00Z,-78.77166389,39.50121111,MINERAL (57),Tree (Standing Only),42,FALSE,Clear,Yes,10:19,Yes,11:22,1,1,1,0
2017,540083,2017-04-02T15:42:00Z,-82.43936111,38.22747778,WAYNE (99),Boulder,17,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2017,540084,2017-05-10T20:44:00Z,-81.63232222,38.51393611,KANAWHA (39),Motor Vehicle In-Transport,12,FALSE,Cloudy,Unknown if arrived,NA,Not Applicable/Notified,NA,2,1,5,0
2017,540085,2017-05-05T22:15:00Z,-77.95671111,39.47501667,BERKELEY (3),Non-Motorist on Personal Conveyance,15,FALSE,Rain,Unknown time,NA,Unknown time,NA,1,1,1,1
2017,540086,2017-05-14T13:57:00Z,-82.47423611,38.41052778,CABELL (11),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Yes,14:33,3,1,7,0
2017,540087,2017-05-14T02:38:00Z,-77.80739722,39.43432222,JEFFERSON (37),Other Fixed Object,43,TRUE,Other,Yes,02:47,Yes,03:56,1,1,2,0
2017,540088,2017-05-14T09:09:00Z,-80.58583333,40.53110833,HANCOCK (29),Motor Vehicle In-Transport,12,FALSE,Cloudy,Yes,09:20,Yes,10:17,2,1,3,0
2017,540089,2017-05-18T03:00:00Z,-80.05091944,39.35491944,TAYLOR (91),Culvert,32,TRUE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2017,540090,2017-05-19T00:25:00Z,-81.38762778,38.47208333,KANAWHA (39),Ditch,34,TRUE,Clear,Yes,00:44,Yes,01:25,1,1,2,0
2017,540091,2017-05-24T10:57:00Z,-80.78881111,39.31920833,DODDRIDGE (17),Motor Vehicle In-Transport,12,FALSE,Rain,Unknown time,NA,Unknown time,NA,2,1,2,0
2017,540092,2017-05-24T19:04:00Z,-80.83284722,38.29650833,NICHOLAS (67),Motor Vehicle In-Transport,12,FALSE,Cloudy,Yes,19:13,Yes,19:28,2,1,3,0
2017,540093,2017-05-25T23:26:00Z,-81.63070833,38.34848889,KANAWHA (39),Pedestrian,8,FALSE,Rain,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,1
2017,540094,2017-05-26T19:19:00Z,-82.36276667,38.164275,WAYNE (99),Tree (Standing Only),42,FALSE,Cloudy,Unknown time,NA,Unknown time,NA,1,1,2,0
2017,540095,2017-05-27T20:17:00Z,-81.09778889,37.37356667,MERCER (55),Tree (Standing Only),42,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,1,0
2017,540096,2017-05-26T05:30:00Z,-82.46031389,38.39622222,CABELL (11),Cable Barrier,57,FALSE,Clear,Unknown time,NA,Unknown time,NA,3,1,3,0
2017,540097,2017-05-30T14:35:00Z,-80.21655,39.51009167,MARION (49),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,14:48,Yes,15:41,2,1,3,0
2017,540098,2017-05-28T00:50:00Z,-80.13336667,39.50101944,MARION (49),Utility Pole/Light Support,30,TRUE,Clear,Yes,00:59,Yes,01:15,1,1,1,0
2017,540099,2017-04-03T14:19:00Z,-82.44980833,38.327675,WAYNE (99),Motor Vehicle In-Transport,12,FALSE,Cloudy,Unknown time,NA,Unknown time,NA,3,1,4,0
2017,540100,2017-05-05T11:15:00Z,-81.15194444,38.22605556,FAYETTE (19),Bridge Rail (Includes parapet),23,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,1,0
2017,540101,2017-05-28T23:10:00Z,-80.58,40.08338889,OHIO (69),Motor Vehicle In-Transport,12,TRUE,Clear,Yes,23:59,Yes,00:18,3,1,3,0
2017,540102,2017-05-30T00:24:00Z,-81.21333056,37.27337222,MERCER (55),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Unknown time,NA,3,1,3,1
2017,540103,2017-06-03T20:15:00Z,-81.17606667,38.59269167,ROANE (87),Rollover/Overturn,1,TRUE,Clear,Unknown time,NA,Unknown time,NA,1,1,1,0
2017,540104,2017-06-04T21:17:00Z,-80.85741389,39.67303056,WETZEL (103),Pedestrian,8,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,1,1
2017,540105,2017-06-07T03:55:00Z,-81.20743056,37.74574167,RALEIGH (81),Embankment,35,TRUE,Clear,Unknown time,NA,Unknown time,NA,1,1,2,0
2017,540106,2017-06-09T16:00:00Z,-79.79043889,38.55923056,POCAHONTAS (75),Rollover/Overturn,1,TRUE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2017,540108,2017-06-02T17:05:00Z,-81.12061389,37.34362222,MERCER (55),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Unknown time,NA,2,1,2,0
2017,540109,2017-06-15T10:18:00Z,-80.28544167,37.80817778,GREENBRIER (25),Tree (Standing Only),42,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2017,540110,2017-06-15T08:29:00Z,-81.72337778,38.837875,JACKSON (35),Rollover/Overturn,1,FALSE,Rain,Unknown time,NA,Unknown time,NA,1,1,9,0
2017,540111,2017-06-16T10:52:00Z,-81.24753056,37.87571944,RALEIGH (81),Utility Pole/Light Support,30,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,3,0
2017,540112,2017-06-18T13:57:00Z,-80.86068333,39.42456111,TYLER (95),Rollover/Overturn,1,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,1,0
2017,540113,2017-06-18T08:54:00Z,-80.58496944,38.91248056,LEWIS (41),Rollover/Overturn,1,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,4,0
2017,540114,2017-06-22T20:35:00Z,-81.73126667,38.41485833,KANAWHA (39),Tree (Standing Only),42,TRUE,Rain,Yes,20:54,Not Applicable/Notified,NA,1,1,1,0
2017,540115,2017-06-22T09:06:00Z,-81.55351111,39.28036111,WOOD (107),Fence,38,FALSE,Clear,Yes,09:13,Yes,09:32,1,1,1,0
2017,540116,2017-06-15T10:03:00Z,-80.42682222,39.02143056,LEWIS (41),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,2,1,2,0
2017,540117,2017-06-23T15:20:00Z,-81.78757778,38.56152222,PUTNAM (79),Culvert,32,FALSE,Rain,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2017,540118,2017-06-25T03:36:00Z,-81.22758611,39.09197778,WIRT (105),"Post, Pole or Other Supports",31,FALSE,Clear,Yes,03:55,Not Applicable/Notified,NA,1,1,1,0
2017,540119,2017-06-25T06:00:00Z,-82.08452778,37.62625833,MINGO (59),Rollover/Overturn,1,TRUE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2017,540120,2017-06-27T18:33:00Z,-81.40800556,38.16404167,KANAWHA (39),Pedestrian,8,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,1
2017,540121,2017-06-30T18:17:00Z,-80.36006667,39.366875,HARRISON (33),Ditch,34,TRUE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,2,0
2017,540122,2017-06-10T07:30:00Z,-82.30046389,38.47234722,CABELL (11),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,07:57,Yes,08:18,2,1,3,0
2017,540123,2017-06-02T21:08:00Z,-81.14439722,37.97450833,FAYETTE (19),Pedestrian,8,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,1,1
2017,540124,2017-06-11T03:10:00Z,-81.56130556,38.56642222,KANAWHA (39),Embankment,35,TRUE,Clear,Yes,03:40,Yes,04:05,1,1,3,0
2017,540125,2017-06-12T10:29:00Z,-82.01333056,37.935,LOGAN (45),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Unknown time,NA,2,2,3,0
2017,540126,2017-06-15T14:55:00Z,-78.59214167,39.08218056,HARDY (31),Rollover/Overturn,1,FALSE,Rain,Unknown time,NA,Unknown time,NA,2,1,3,0
2017,540127,2017-06-27T16:10:00Z,-81.41253889,38.50465,KANAWHA (39),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,16:27,Yes,17:04,3,2,5,0
2017,540128,2017-07-01T04:25:00Z,-80.41322778,37.85208056,GREENBRIER (25),Other Fixed Object,43,TRUE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2017,540129,2017-07-02T05:40:00Z,-80.52673889,38.65818611,BRAXTON (7),Embankment,35,FALSE,Other,Unknown time,NA,Unknown time,NA,1,1,5,0
2017,540130,2017-07-04T06:36:00Z,-80.57082778,40.53990278,HANCOCK (29),Tree (Standing Only),42,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2017,540131,2017-07-02T17:12:00Z,-80.51822778,38.357575,WEBSTER (101),Rollover/Overturn,1,TRUE,Clear,Yes,18:05,Yes,18:51,1,1,2,0
2017,540132,2017-07-04T07:00:00Z,-82.00346944,38.447175,PUTNAM (79),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Unknown time,NA,2,1,2,0
2017,540133,2017-07-05T05:15:00Z,-81.93195278,38.35671389,PUTNAM (79),Tree (Standing Only),42,TRUE,Clear,Yes,05:51,Not Applicable/Notified,NA,1,1,1,0
2017,540134,2017-07-05T17:22:00Z,-82.44879444,37.90844444,WAYNE (99),Rollover/Overturn,1,FALSE,Rain,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2017,540135,2017-07-06T11:45:00Z,-80.65843056,38.71068056,BRAXTON (7),Rollover/Overturn,1,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2017,540137,2017-07-10T04:55:00Z,-81.66979167,38.480375,KANAWHA (39),Tree (Standing Only),42,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,1,0
2017,540138,2017-07-10T23:45:00Z,-81.27056111,38.03388889,FAYETTE (19),Fence,38,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,2,0
2017,540139,2017-07-11T10:26:00Z,-81.71681389,38.35918333,KANAWHA (39),Pedestrian,8,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,1,1
2017,540140,2017-07-12T22:24:00Z,-81.85066667,37.66356111,MINGO (59),Embankment,35,TRUE,Clear,Unknown time,NA,Unknown time,NA,1,1,3,0
2017,540141,2017-07-15T20:45:00Z,-80.74715556,39.91835556,MARSHALL (51),Curb,33,FALSE,Clear,Unknown time,NA,Yes,21:24,1,1,2,0
2017,540142,2017-07-15T00:42:00Z,-81.5253,38.22188056,KANAWHA (39),Pedestrian,8,TRUE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,1
2017,540143,2017-07-20T01:55:00Z,-81.88863611,37.57126111,MINGO (59),Embankment,35,TRUE,Clear,Unknown time,NA,Unknown time,NA,1,1,3,0
2017,540144,2017-07-19T20:19:00Z,-79.72011944,39.65003889,PRESTON (77),"Post, Pole or Other Supports",31,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2017,540145,2017-07-22T23:52:00Z,-81.74024167,38.35380556,KANAWHA (39),Pedalcyclist,9,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,1,1
2017,540146,2017-07-23T19:20:00Z,-81.31437778,38.76619444,ROANE (87),Embankment,35,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,3,0
2017,540147,2017-07-23T08:18:00Z,-81.44096667,37.74123333,WYOMING (109),Tree (Standing Only),42,FALSE,Rain,Unknown time,NA,Unknown time,NA,1,1,2,0
2017,540148,2017-07-24T14:45:00Z,-79.10951111,38.99394722,GRANT (23),Fence,38,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,1,0
2017,540149,2017-07-13T11:11:00Z,-81.00438611,39.27425833,RITCHIE (85),Motor Vehicle In-Transport,12,FALSE,Cloudy,Unknown time,NA,Unknown time,NA,2,1,4,0
2017,540150,2017-07-24T07:45:00Z,-80.51927778,37.56055,MONROE (63),Tree (Standing Only),42,FALSE,Cloudy,Unknown time,NA,Unknown time,NA,1,1,2,0
2017,540151,2017-07-27T03:00:00Z,-81.37676111,38.83410833,ROANE (87),Fence,38,TRUE,Cloudy,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2017,540152,2017-07-30T17:38:00Z,-78.82199722,39.52250833,MINERAL (57),Ditch,34,TRUE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2017,540153,2017-07-18T17:33:00Z,-81.41037222,38.79251389,ROANE (87),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Unknown time,NA,2,1,2,0
2017,540154,2017-07-25T11:49:00Z,-81.19366667,37.41801111,MERCER (55),Rollover/Overturn,1,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,2,1,2,0
2017,540155,2017-07-27T11:30:00Z,-78.02629167,39.40396944,BERKELEY (3),Motor Vehicle In-Transport,12,FALSE,Cloudy,Unknown time,NA,Unknown time,NA,2,1,2,0
2017,540156,2017-07-04T12:00:00Z,-80.59323056,40.61914444,HANCOCK (29),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Unknown time,NA,2,2,3,0
2017,540158,2017-07-01T15:07:00Z,-77.96104444,39.46417778,BERKELEY (3),Motor Vehicle In-Transport,12,TRUE,Clear,Yes,15:12,Not Applicable/Notified,NA,3,1,4,0
2017,540159,2017-07-14T21:25:00Z,-80.37360278,38.34273889,WEBSTER (101),Embankment,35,TRUE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,2,0
2017,540160,2017-07-23T21:45:00Z,-80.70865556,38.23214167,NICHOLAS (67),Live Animal,11,FALSE,Clear,Unknown time,NA,Unknown time,NA,2,1,2,0
2017,540161,2017-08-02T04:00:00Z,-81.85168611,38.44939167,PUTNAM (79),Guardrail Face,24,TRUE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2017,540162,2017-08-04T21:20:00Z,-79.87548611,38.83668333,RANDOLPH (83),Pedestrian,8,FALSE,Cloudy,Yes,21:26,Yes,21:56,1,1,3,2
2017,540163,2017-08-06T13:27:00Z,-80.52833889,39.290075,HARRISON (33),Guardrail Face,24,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,2,0
2017,540164,2017-08-07T06:02:00Z,-80.41326667,38.90593889,LEWIS (41),Utility Pole/Light Support,30,FALSE,Rain,Yes,06:25,Not Applicable/Notified,NA,1,1,1,0
2017,540165,2017-08-07T20:16:00Z,-80.80075556,38.31990556,NICHOLAS (67),Embankment,35,FALSE,Rain,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2017,540166,2017-01-04T10:09:00Z,-81.64249722,38.36348889,KANAWHA (39),Motor Vehicle In-Transport,12,FALSE,Cloudy,Yes,10:21,Yes,10:43,2,1,2,0
2017,540167,2017-08-11T14:45:00Z,-81.6656,38.37318889,KANAWHA (39),Pedestrian,8,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,1
2017,540168,2017-08-02T22:25:00Z,-81.90263889,37.92994444,LOGAN (45),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,2,1,3,0
2017,540169,2017-08-10T18:30:00Z,-80.17091111,39.44148611,MARION (49),Pedestrian,8,FALSE,Rain,Yes,18:46,Yes,19:02,1,1,1,1
2017,540170,2017-08-11T15:00:00Z,-81.23099722,37.74964444,RALEIGH (81),Utility Pole/Light Support,30,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,1,0
2017,540171,2017-08-13T17:57:00Z,-81.65201389,38.35159167,KANAWHA (39),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,18:09,Yes,18:36,2,1,5,0
2017,540172,2017-08-13T08:52:00Z,-80.37810278,39.26175278,HARRISON (33),Thrown or Falling Object,16,FALSE,Clear,Yes,09:00,Not Applicable/Notified,NA,1,1,1,0
2017,540173,2017-08-16T23:45:00Z,-80.58400833,39.98991944,MARSHALL (51),Tree (Standing Only),42,TRUE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2017,540174,2017-08-17T07:15:00Z,-81.53242222,37.57501944,WYOMING (109),Tree (Standing Only),42,TRUE,Clear,Unknown time,NA,Cancelled,NA,1,1,2,0
2017,540175,2017-08-19T23:16:00Z,-81.22913333,37.74135833,RALEIGH (81),Utility Pole/Light Support,30,FALSE,Clear,Yes,23:49,Yes,23:56,1,1,2,0
2017,540176,2017-08-20T17:58:00Z,-81.36009167,38.81106111,ROANE (87),Utility Pole/Light Support,30,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,4,0
2017,540177,2017-08-24T12:42:00Z,-80.87890833,38.95068333,GILMER (21),Wall,39,FALSE,Clear,Yes,12:59,Yes,14:02,1,1,2,0
2017,540178,2017-08-26T02:50:00Z,-80.73857778,38.335375,NICHOLAS (67),Tree (Standing Only),42,TRUE,Clear,Yes,03:03,Not Applicable/Notified,NA,1,1,1,0
2017,540179,2017-08-26T03:45:00Z,-82.4364,38.23931944,WAYNE (99),Utility Pole/Light Support,30,TRUE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2017,540180,2017-08-27T13:40:00Z,-79.56262778,39.32078056,PRESTON (77),Rollover/Overturn,1,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,1,0
2017,540181,2017-07-21T22:50:00Z,-80.14196944,39.54410278,MARION (49),Embankment,35,FALSE,Clear,Yes,00:43,Unknown time,NA,1,1,3,0
2017,540182,2017-08-03T11:50:00Z,-79.95854167,39.15563889,BARBOUR (1),Tree (Standing Only),42,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,1,0
2017,540183,2017-08-06T14:11:00Z,-78.77405833,39.62060556,MINERAL (57),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,14:25,Yes,14:46,2,1,4,0
2017,540184,2017-08-14T16:13:00Z,-80.36168611,37.99361944,GREENBRIER (25),Motor Vehicle In-Transport,12,FALSE,Rain,Unknown time,NA,Not Applicable/Notified,NA,2,1,2,0
2017,540185,2017-08-14T09:06:00Z,-79.96717778,38.95465278,RANDOLPH (83),Motor Vehicle In-Transport,12,FALSE,Rain,Yes,09:17,Not Applicable/Notified,NA,2,1,2,0
2017,540186,2017-08-14T04:19:00Z,-78.54694444,39.36531389,HAMPSHIRE (27),Motor Vehicle In-Transport,12,TRUE,Clear,Unknown time,NA,Unknown time,NA,2,1,2,0
2017,540187,2017-08-18T15:16:00Z,-81.37421667,39.33425278,WOOD (107),Guardrail Face,24,FALSE,Clear,Yes,15:30,Yes,16:24,3,1,3,0
2017,540188,2017-08-26T04:46:00Z,-81.44673889,38.17396111,KANAWHA (39),Guardrail Face,24,FALSE,Rain,Unknown time,NA,Unknown time,NA,3,1,3,0
2017,540189,2017-08-30T05:44:00Z,-81.50032778,39.25115556,WOOD (107),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,05:56,Not Applicable/Notified,NA,2,1,2,0
2017,540190,2017-09-04T09:14:00Z,-80.47766389,39.04704722,LEWIS (41),Tree (Standing Only),42,FALSE,Clear,Yes,09:27,Not Applicable/Notified,NA,1,1,1,0
2017,540191,2017-09-08T12:44:00Z,-80.79368611,37.53994444,SUMMERS (89),Embankment,35,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2017,540192,2017-09-08T13:11:00Z,-81.38541667,39.05353333,WIRT (105),Embankment,35,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,1,0
2017,540193,2017-09-11T17:36:00Z,-81.26781944,37.78038333,RALEIGH (81),Motor Vehicle In-Transport,12,FALSE,Cloudy,Unknown time,NA,Unknown time,NA,2,1,3,0
2017,540194,2017-09-15T19:55:00Z,-81.18251111,38.21315278,FAYETTE (19),Pedalcyclist,9,FALSE,Clear,Yes,20:25,Yes,20:41,1,1,1,1
2017,540195,2017-09-18T10:40:00Z,-81.05590278,37.7017,RALEIGH (81),Rollover/Overturn,1,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,1,0
2017,540196,2017-09-09T16:59:00Z,-81.42628611,39.34648333,WOOD (107),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,17:10,Yes,17:47,2,1,2,0
2017,540197,2017-09-21T08:15:00Z,-79.84388611,38.92343333,RANDOLPH (83),Guardrail Face,24,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2017,540198,2017-09-26T22:19:00Z,-81.82118889,37.98609167,BOONE (5),Pedestrian,8,FALSE,Clear,Yes,22:43,Yes,22:50,1,1,2,1
2017,540199,2017-09-26T17:37:00Z,-79.92887778,39.60859167,MONONGALIA (61),Cable Barrier,57,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2017,540200,2017-09-29T21:21:00Z,-79.7276,38.80403056,RANDOLPH (83),Rollover/Overturn,1,TRUE,Clear,Yes,21:56,Not Applicable/Notified,NA,1,1,1,0
2017,540201,2017-09-22T16:50:00Z,-81.03447222,38.86296111,CALHOUN (13),Embankment,35,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,1,0
2017,540202,2017-09-04T16:30:00Z,-81.15325,37.93664444,FAYETTE (19),Motor Vehicle In-Transport,12,TRUE,Clear,Unknown time,NA,Unknown time,NA,3,1,5,0
2017,540203,2017-09-12T07:18:00Z,-81.07791111,37.69470556,RALEIGH (81),Motor Vehicle In-Transport,12,FALSE,Cloudy,Unknown time,NA,Unknown time,NA,3,1,4,0
2017,540204,2017-09-13T06:02:00Z,-81.08133056,37.48773611,MERCER (55),Motor Vehicle In-Transport,12,TRUE,Other,Yes,06:17,Yes,07:28,3,1,4,0
2017,540205,2017-09-28T10:02:00Z,-77.93598611,39.30356667,JEFFERSON (37),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,10:55,Yes,11:30,2,2,3,0
2017,540206,2017-09-30T18:14:00Z,-79.95381389,39.58381389,MONONGALIA (61),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Unknown time,NA,2,1,3,0
2017,540207,2017-10-01T23:26:00Z,-81.76391389,38.28862778,KANAWHA (39),Pedestrian,8,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,2,1
